address,blockNumber,transactionIndex
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12406544,223
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12406554,144
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12406554,145
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12406559,201
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12406599,192
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12413100,129
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12413100,130
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12413103,162
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12413103,176
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12419550,159
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12419553,214
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12419565,169
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12419566,56
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12425974,149
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12425986,218
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12426006,179
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12426015,142
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12426015,163
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12432452,11
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12432452,13
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12432452,16
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12432453,106
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12438921,76
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12438923,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12438926,147
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12438926,148
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12438928,39
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12445431,35
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12445444,130
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12445445,83
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12445445,117
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12451830,153
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12451835,40
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12451870,166
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12452017,145
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12458321,104
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12458332,22
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12458341,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12458342,258
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12464750,92
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12464750,153
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12464751,153
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12471266,311
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12471266,316
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12471279,189
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12471282,148
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12477621,55
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12477622,153
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12477630,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12477634,110
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12484054,53
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12484054,127
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12484057,73
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12484061,129
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12490469,175
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12490470,42
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12490483,154
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12490485,78
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12490501,43
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12496940,27
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12496989,170
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12496989,174
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12496989,177
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12497765,87
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12503436,36
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12503438,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12503457,370
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12503464,52
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12503464,86
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12509882,87
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12509883,147
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12509886,80
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12516318,130
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12516323,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12516335,37
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12516338,172
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12516341,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12522785,43
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12522831,106
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12522831,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12522841,163
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12522878,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12529222,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12529251,75
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12529251,76
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12529251,84
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12529258,27
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12535684,112
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12535685,46
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12535690,64
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12535692,77
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12542074,38
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12542088,162
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12542113,61
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12545815,117
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12548517,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12548517,144
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12548520,135
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12548522,50
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12548522,74
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12555039,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12555046,54
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12555062,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12561492,155
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12561500,142
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12561506,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12567912,14
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12567945,14
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12567971,159
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12567977,108
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12574390,165
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12574403,98
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12574405,199
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12574411,67
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12580910,146
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12580982,105
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12580983,30
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12580984,110
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12587344,60
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12587344,108
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12587378,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12587378,121
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12593830,127
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12593872,31
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12593872,40
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12594054,142
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12600282,59
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12600365,102
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12600365,110
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12600365,115
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12606738,104
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12606779,59
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12606781,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12606781,151
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12613191,89
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12613213,117
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12613214,56
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12616729,77
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12619596,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12619719,84
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12619719,85
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12619851,41
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12626099,135
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12626133,114
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12626133,149
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12626186,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12632521,182
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12632523,126
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12632530,72
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12632532,85
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12638992,94
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12638993,48
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12639032,55
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12641924,174
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12645439,52
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12645443,25
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12645445,45
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12651932,50
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12651941,94
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12651942,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12651944,133
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12658381,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12658397,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12658406,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12658407,54
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12664771,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12664785,86
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12664790,49
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12671167,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12671173,110
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12671184,51
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12677565,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12677573,143
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12677595,157
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12682066,182
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12683967,129
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12684038,158
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12684040,174
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12684273,38
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12690331,71
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12690341,91
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12690341,129
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12696792,111
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12696809,132
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12696809,135
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12696817,173
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12703231,39
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12703246,32
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12703246,37
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12703246,72
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12709651,26
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12709651,53
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12709655,25
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12709655,63
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12716024,73
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12716024,127
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12716051,137
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12722504,94
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12722520,29
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12722520,30
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12722584,73
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12728910,66
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12728932,130
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12728933,141
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12728934,138
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12735286,24
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12735286,25
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12735287,59
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12741739,143
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12741742,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12741770,86
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12741771,212
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12748133,172
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12748146,29
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12748147,131
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12754561,74
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12754567,107
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12754699,106
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12754699,107
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12760963,10
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12760980,9
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12760986,34
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12760986,35
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12767433,154
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12767451,17
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12767451,18
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12767451,19
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12773912,100
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12773912,118
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12773914,89
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12773914,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12780228,140
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12780228,145
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12780234,149
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12786656,183
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12786656,184
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12786692,149
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12786770,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12793103,189
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12793107,119
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12793107,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12799592,141
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12799592,144
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12799640,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12799679,63
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12805938,131
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12805938,134
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12805944,196
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12812402,30
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12812404,51
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12812405,68
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12818735,40
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12818751,53
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12818751,63
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12825092,38
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12825116,184
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12825128,125
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12825129,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12831502,205
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12831506,140
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12831523,18
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12831543,67
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12837858,64
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12837910,52
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12837910,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12839359,36
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12844240,24
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12844295,134
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12844297,89
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12844299,116
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12850553,148
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12850570,80
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12850574,52
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12850575,9
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12856927,142
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12856963,31
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12856986,65
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12863352,42
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12863363,57
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12863399,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12863406,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12869757,75
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12869773,29
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12869777,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12869790,95
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12876134,44
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12876157,141
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12876195,100
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12876203,49
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12882594,112
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12882597,125
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12882607,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12888935,72
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12888938,48
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12888960,131
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12888963,157
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12895376,64
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12895381,41
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12895393,101
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12901754,189
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12901776,192
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12901782,139
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12908022,27
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12908030,145
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12908052,63
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12914386,122
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12914387,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12914392,79
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12914394,82
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12920668,75
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12920671,74
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12920687,133
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12926913,90
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12926948,49
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12926963,143
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12926966,103
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12933264,131
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12933268,140
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12933294,140
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12933304,129
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12939564,147
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12939574,112
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12939611,86
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12939715,106
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12945921,168
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12945927,81
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12945933,49
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12945933,124
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12945945,21
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12952279,91
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12952280,131
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12952282,157
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12952282,161
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12958616,120
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12958625,115
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12958674,83
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12958675,44
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12958676,158
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12964904,163
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12964923,136
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12964937,54
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12964940,12
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12971370,143
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12971379,97
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12971391,257
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12971483,227
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12977895,282
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12977909,213
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12977909,214
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12977957,221
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12984368,173
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12984370,140
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12984388,211
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12984495,597
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12990875,231
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12990881,100
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12990893,168
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12997346,128
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12997348,0
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12997365,124
0x442af784a788a5bd6f42a01ebe9f287a871243fb,12997369,149
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13003818,4
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13003818,215
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13003839,212
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13003839,224
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13003841,204
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13010300,224
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13010303,187
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13010305,96
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13016754,384
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13016756,0
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13016760,309
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13016760,325
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13023241,325
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13023242,5
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13023249,197
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13029722,6
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13029733,318
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13029741,107
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13029742,74
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13036236,328
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13036239,9
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13036257,416
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13036258,281
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13042659,3
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13042669,88
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13042669,121
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13042673,191
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13049172,6
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13049172,197
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13049191,320
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13049210,268
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13055639,76
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13055640,8
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13055649,171
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13055649,272
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13062090,5
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13062103,109
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13062108,183
0x442af784a788a5bd6f42a01ebe9f287a871243fb,13062111,213
